source_path,destination_path,reviewer,artifact_role,size_bytes,modified_time,sha256,action,notes
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\CHANGE_CONTROL.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\CHANGE_CONTROL.md,n/a,canonical_source_launch_pack,785,2026-07-20T01:45:06Z,33a11f4260d64a4750c55bffc18ed84678bacd4ed12b0ae472417e0546d6b647,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\LEGACY_DECISION_LOG.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\LEGACY_DECISION_LOG.md,n/a,canonical_source_launch_pack,1322,2026-07-20T01:45:06Z,2383c70f061758eec808f81c895d38b848d6a253c84c820f6ad392d0c6c65c30,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\OPEN_QUESTIONS.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\OPEN_QUESTIONS.md,n/a,canonical_source_launch_pack,467,2026-07-20T01:45:06Z,e4fffd496884bc67048accc56f4a5ce96a71c4b54a8c03845ded9fb1465da863,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\PROJECT_CHARTER.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\PROJECT_CHARTER.md,n/a,canonical_source_launch_pack,1521,2026-07-20T01:51:32Z,489a17e3075ef4edd3926d93706dfa2670d06c1d35d3be29c63a66ea4db86882,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\REVIEW_DOCKET.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\REVIEW_DOCKET.md,n/a,canonical_source_launch_pack,340,2026-07-20T01:51:32Z,399268f03f9dc63b6f928c2f70786eac6e5165bd94564b35ca64bbbcd105684e,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\RISK_REGISTER.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\RISK_REGISTER.md,n/a,canonical_source_launch_pack,1385,2026-07-20T01:45:06Z,f58a107a78d8cc6f0baf5b2a31deb587df8b0923f2d68b20fc04c714c71e983c,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\00-governance\STATUS_AND_DECISIONS.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\00-governance\STATUS_AND_DECISIONS.md,n/a,canonical_source_launch_pack,1603,2026-07-20T01:53:48Z,db21ce98bbde90992ba10430d944f289843cff33b94d72b68b73a571630a8ad2,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\01-vision\PRODUCT_CONSTITUTION.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\01-vision\PRODUCT_CONSTITUTION.md,n/a,canonical_source_launch_pack,1238,2026-07-20T01:45:06Z,20202be75b0683621cd7864bae565f0d0bcdbf1445142f4b2e565aa1bdcdd523,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\01-vision\PROMPTRIG_MASTER_SCOPE.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\01-vision\PROMPTRIG_MASTER_SCOPE.md,n/a,canonical_source_launch_pack,5848,2026-07-20T01:45:06Z,b59ecd51ab9025b441c01e4ac44a09cd8dce16c5beba1520e9531ca953732ed0,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\02-research\LANDSCAPE_AND_PRIOR_ART.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\02-research\LANDSCAPE_AND_PRIOR_ART.md,n/a,canonical_source_launch_pack,1425,2026-07-20T01:51:32Z,89f17720f8189a77f9130b10f563b5bb69f15d0345032e29b310dca783c9c2e8,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\02-research\RESEARCH_PROTOCOL.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\02-research\RESEARCH_PROTOCOL.md,n/a,canonical_source_launch_pack,1340,2026-07-20T01:51:32Z,bb92f400653f647f66a5db027ea4ec35a806b5b4e94e9ea2a4f27fe2e5b21570,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\02-research\SOURCE_REGISTER.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\02-research\SOURCE_REGISTER.md,n/a,canonical_source_launch_pack,1358,2026-07-20T01:51:32Z,5c7a4464ed90fe943851a1117fd312b4f693e48f0778f7163b335e58aff1c682,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\ARCHITECTURE_FREEZE_CHECKLIST.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\ARCHITECTURE_FREEZE_CHECKLIST.md,n/a,canonical_source_launch_pack,1772,2026-07-20T01:51:32Z,7f79b7f9ff54e02cee6f0e039719c89c61b16d30c5f9635773df8efd0d711531,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\ARCHITECTURE_REVIEW_PLAN.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\ARCHITECTURE_REVIEW_PLAN.md,n/a,canonical_source_launch_pack,1483,2026-07-20T01:51:32Z,85a49d9d632cdd126cf2d50843ddbc47f362140047a4957643273e0d9b3af947,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\BASELINE_ARCHITECTURE.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\BASELINE_ARCHITECTURE.md,n/a,canonical_source_launch_pack,1601,2026-07-20T01:45:06Z,a66d14efac916c02c1b780e1174e27fb4043e214c8a9b53418f4e1c3526458d7,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\REVIEW_FINDING_SCHEMA.json,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\REVIEW_FINDING_SCHEMA.json,n/a,canonical_source_launch_pack,988,2026-07-20T01:51:32Z,8998830419b5426080f7153c3a891646d93ea19a58aaba4222390dab8847cb60,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-001-PROMPTRIG-IR.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-001-PROMPTRIG-IR.md,n/a,canonical_source_launch_pack,642,2026-07-20T01:48:26Z,728e8e819bad3c3291985cd80a647d8dc94c87a0a8df754d0cdbbb313ac0cb3a,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-002-MONOREPO-NEXTJS-FASTAPI.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-002-MONOREPO-NEXTJS-FASTAPI.md,n/a,canonical_source_launch_pack,610,2026-07-20T01:48:26Z,bc20e64b5f471fb605828abc91c48fcde265c1dced379123da16e551d38ba625,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-003-SUPABASE-MVP.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-003-SUPABASE-MVP.md,n/a,canonical_source_launch_pack,572,2026-07-20T01:48:26Z,8acffd9c69b925ef5947ed024499403ca00519fca9e5b37ed98905b0fe3778a8,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-004-BENCHMARK-WHOLE-SYSTEM.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-004-BENCHMARK-WHOLE-SYSTEM.md,n/a,canonical_source_launch_pack,568,2026-07-20T01:48:26Z,f37fe311b96fd1a212c9dd6e1fc0bbaf7bc1e90c51debcbddae050527128820f,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-005-STAGED-BUILDOFF.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-005-STAGED-BUILDOFF.md,n/a,canonical_source_launch_pack,507,2026-07-20T01:48:26Z,05cd7b9c6b24e1e4359b46606b1f71f8b10c9be230fe9697e57e7edda68b313e,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-006-BOUNDED-REPAIR.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\adrs\ADR-006-BOUNDED-REPAIR.md,n/a,canonical_source_launch_pack,547,2026-07-20T01:48:26Z,187a5f6ac1829162d15749b10ffd692d804a5ced431f2b004a155f201cbcc1ff,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\rfcs\RFC-001-COMPILER-PIPELINE.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\rfcs\RFC-001-COMPILER-PIPELINE.md,n/a,canonical_source_launch_pack,1061,2026-07-20T01:48:26Z,07162fdbc1929b01264f29caeb31e1a250e2d45afdffacfdb8513147160a104b,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\rfcs\RFC-002-PROVIDER-ADAPTER-CONTRACT.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\rfcs\RFC-002-PROVIDER-ADAPTER-CONTRACT.md,n/a,canonical_source_launch_pack,746,2026-07-20T01:48:26Z,532fbc2bad521b754b36d2188f9a84c9aa49c086e910d4dfcce62b10c67e140d,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\03-architecture\rfcs\RFC-003-EVALUATION-ENGINE.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\03-architecture\rfcs\RFC-003-EVALUATION-ENGINE.md,n/a,canonical_source_launch_pack,676,2026-07-20T01:48:26Z,f6690c2562ea77129b2f3a3fdfe187a6faee0ed2161f35ba1b5c0312d11a72f3,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\04-specification\ACCEPTANCE_CRITERIA.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\04-specification\ACCEPTANCE_CRITERIA.md,n/a,canonical_source_launch_pack,3966,2026-07-20T01:45:06Z,62421e4a5267593468b6d37b42f7ba3fac7ae38d7393278edbb7efd6e32f0fa4,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\04-specification\API_CONTRACTS.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\04-specification\API_CONTRACTS.md,n/a,canonical_source_launch_pack,1069,2026-07-20T01:45:06Z,6cc51ee9f48ea22134d4058ad56387399ab00d2a4a052a8f701b44c919c60214,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\04-specification\DATABASE_MODEL.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\04-specification\DATABASE_MODEL.md,n/a,canonical_source_launch_pack,1068,2026-07-20T01:45:06Z,8892d51c4f960d573f3ac0ac74c5ab822d95af5446518f9b04dbb63938bf657d,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\04-specification\PRD.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\04-specification\PRD.md,n/a,canonical_source_launch_pack,3759,2026-07-20T01:45:06Z,3485c6d4509deb3c9c1df001ae3ca5b25e2aff0d7f54c7ee8433eb23bb263bd4,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\04-specification\UX_SPEC.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\04-specification\UX_SPEC.md,n/a,canonical_source_launch_pack,2588,2026-07-20T01:45:06Z,a76e19e45d2dd6d33543a17b9472e0d59660c9ab568706052cffaf197124daa7,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\BENCHMARK_RULES.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\BENCHMARK_RULES.md,n/a,canonical_source_launch_pack,1350,2026-07-20T01:45:06Z,f8856755b09119c1c932b728b955fcf108f02adfa07900d577c48d2fc267d854,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\ENVIRONMENT.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\ENVIRONMENT.md,n/a,canonical_source_launch_pack,1415,2026-07-20T01:45:06Z,e82cc9289b6a6292901e6234e31c0093ddfe2f95a74b464545a6cf39da886595,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\HIDDEN_TEST_INTERFACE.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\HIDDEN_TEST_INTERFACE.md,n/a,canonical_source_launch_pack,980,2026-07-20T01:45:06Z,1cebf1d39da63cddb923fc11c23d343b536318ace7c7d3e0e9e67258d39a4078,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\MARKETING_CLAIMS_POLICY.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\MARKETING_CLAIMS_POLICY.md,n/a,canonical_source_launch_pack,713,2026-07-20T01:45:06Z,b5efe9d6ac4d54b9fdbc039f66245b4b19a7105630ec7391a27af64c8523afdd,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\MASTER_BUILD_PROMPT.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\MASTER_BUILD_PROMPT.md,n/a,canonical_source_launch_pack,2326,2026-07-20T01:45:06Z,a64f0e4846af2672e43c12fc7c0344e2e5e6656ceaa5fb8d37ea63f18d344056,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\SCORING_RUBRIC.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\SCORING_RUBRIC.md,n/a,canonical_source_launch_pack,1093,2026-07-20T01:45:06Z,d0c29b76ef8c8dc90f516818061fb4a3a533f4cae6877e2072a313198b632721,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\05-benchmark\SOURCE_MANIFEST.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\05-benchmark\SOURCE_MANIFEST.md,n/a,canonical_source_launch_pack,1030,2026-07-20T01:45:06Z,3448e84bf7688fc65a5335c874e91a76a8a6fa24bf3d2748df1f4e00e319d4cd,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\06-implementation\IMPLEMENTATION_ENTRY_CRITERIA.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\06-implementation\IMPLEMENTATION_ENTRY_CRITERIA.md,n/a,canonical_source_launch_pack,733,2026-07-20T01:48:26Z,232230ba18f0223fac47f8dd8a459f6315d269034a656a32a9bb461bd0e21410,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\06-implementation\REPOSITORY_SCAFFOLD.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\06-implementation\REPOSITORY_SCAFFOLD.md,n/a,canonical_source_launch_pack,1000,2026-07-20T01:45:06Z,7a97e7a6c82c8ebe6379fd20eb6eddd67d320564abff90ea0d526121396a1dc6,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\07-verification\SECURITY_THREAT_MODEL.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\07-verification\SECURITY_THREAT_MODEL.md,n/a,canonical_source_launch_pack,2598,2026-07-20T01:45:06Z,b7859d8b72e7f495493cb3ca9445ecd303f27b366f69cf0f530bee6638cf8c12,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\07-verification\VALIDATION_MATRIX.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\07-verification\VALIDATION_MATRIX.md,n/a,canonical_source_launch_pack,697,2026-07-20T01:45:06Z,c9c52f17099e5f1ff2d9dbbffdfe7982a439d5909c1cf17f178b62c0fb36f24a,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\08-release\MILESTONES.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\08-release\MILESTONES.md,n/a,canonical_source_launch_pack,1343,2026-07-20T01:45:06Z,91ef968dd6875116ba3c9c3a902b0d0532955a06bf7a72aa1b9d9f662ebfb387,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\08-release\RELEASE_NOTES_v0.3.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\08-release\RELEASE_NOTES_v0.3.md,n/a,canonical_source_launch_pack,813,2026-07-20T01:48:26Z,56f113181a88f192155e735e30747450a342d8cef4dcfa988abf213547d8fa38,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\08-release\RELEASE_NOTES_v0.4.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\08-release\RELEASE_NOTES_v0.4.md,n/a,canonical_source_launch_pack,413,2026-07-20T01:53:48Z,597122b8ee3dc66833c855d218d463c8066a04d64ffaf76044a470b7121a8aa7,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\08-release\ROADMAP.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\08-release\ROADMAP.md,n/a,canonical_source_launch_pack,1143,2026-07-20T01:51:32Z,f99bf98197358608a8ca640fac3d116ad20cf6ec004db22a2eaf9cb91fe0784c,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\EXECUTION_RUNBOOK.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\EXECUTION_RUNBOOK.md,n/a,canonical_source_launch_pack,1788,2026-07-20T01:53:48Z,b646da85a63de064cd641d2461df173cfcd13e3c73018c785d851eeb5c707db4,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\INTAKE_TRACKER.csv,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\INTAKE_TRACKER.csv,n/a,canonical_source_launch_pack,445,2026-07-20T01:53:48Z,e5ddd70bff08494057b4d77ccb899ade32f6eb60ac20a33f2bdf942e73d5abe7,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\README.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\README.md,n/a,canonical_source_launch_pack,1143,2026-07-20T01:53:48Z,7472ab0c76ac855f45f86deb3b49952b58d64a8987e3b4cc468e3bf4e578c1fe,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\REVIEWER_REGISTRY.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\REVIEWER_REGISTRY.md,n/a,canonical_source_launch_pack,1686,2026-07-20T01:53:48Z,a986b056bd7e1c7776d329166618f33d7e874b68990d350193c2d7dcc701c6d8,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\REVIEW_OUTPUT_CONTRACT.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\REVIEW_OUTPUT_CONTRACT.md,n/a,canonical_source_launch_pack,1032,2026-07-20T01:54:08Z,ebd2860c72513fffefad2851268a1ef23c46a93274a23be9b8024bd8049f41e4,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\ROUND1_EXIT_CHECKLIST.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\ROUND1_EXIT_CHECKLIST.md,n/a,canonical_source_launch_pack,691,2026-07-20T01:53:48Z,560ea7b1be378d16ef86617a6d306f2f2f1f003bbd48a13f862019c095448d02,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\evidence\CORPUS_SHA256.txt,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\evidence\CORPUS_SHA256.txt,n/a,canonical_source_launch_pack,99,2026-07-20T01:54:08Z,5bfea5e33867a0910210e1c755608c8de55a155e3bf4411adc9bf883832e7f63,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\CLAUDE_CODE_LAUNCH.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\CLAUDE_CODE_LAUNCH.md,n/a,canonical_source_launch_pack,805,2026-07-20T01:53:48Z,ef3b20d6de6728e2dc8dac07e9c35a99d7534070193d6284d0746e2a9536e634,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\DEEPSEEK_LAUNCH.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\DEEPSEEK_LAUNCH.md,n/a,canonical_source_launch_pack,376,2026-07-20T01:53:48Z,17b9dda305e4925070048012a2ab74b2af78b9730785413137fd5163c2e8aa2c,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\GEMINI_LAUNCH.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\GEMINI_LAUNCH.md,n/a,canonical_source_launch_pack,788,2026-07-20T01:53:48Z,5a710fdce35faf0dfd79a0b770d41d1a10294e44dfab6ed5d32b055643d507fe,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\HUMAN_PRODUCT_LAUNCH.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\HUMAN_PRODUCT_LAUNCH.md,n/a,canonical_source_launch_pack,411,2026-07-20T01:53:48Z,6be70f26dcca7e76cfecd08bc578d1e5b77cdb01f9a7bf8c3dad509ff8ac0dfb,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\KIMI_CODE_LAUNCH.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\KIMI_CODE_LAUNCH.md,n/a,canonical_source_launch_pack,763,2026-07-20T01:53:48Z,aef0f129e565f19cf8ae53f58655614a9b73331d695604b026b68bc143628717,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
C:\AI\promptrig-part1-consolidation-handoff-v1.0\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\MISTRAL_LAUNCH.md,C:\AI\PromptRig-Central\canonical-source\promptrig-review-launch-v0.4\09-review-execution\prompts\MISTRAL_LAUNCH.md,n/a,canonical_source_launch_pack,418,2026-07-20T01:53:48Z,532a4b3c354aa2c8ffff530f535fae1ba6fb9a4c2c37b77ffe921b869b912348,copied_verbatim,Seeded from handoff package canonical-source (editable project source).
